sid,memoryid,rankid,bankid,category,permanency
Server_23369,2,,,multiple_single_bit_failures,permanent
Server_2337,9,,,multiple_single_bit_failures,permanent
Server_23370,14,,,multiple_single_bit_failures,permanent
Server_23371,6,,,multiple_single_bit_failures,permanent
Server_23373,6,,,multiple_single_bit_failures,permanent
Server_23373,20,,,multiple_single_bit_failures,permanent
Server_23375,21,,,multiple_single_bit_failures,permanent
Server_23379,12,,,multiple_single_bit_failures,permanent
Server_23379,22,,,multiple_single_bit_failures,permanent
Server_23382,14,,,multiple_single_bit_failures,permanent
Server_23383,22,,,multiple_single_bit_failures,permanent
Server_2339,20,,,multiple_single_bit_failures,permanent
Server_23390,0,,,multiple_single_bit_failures,permanent
Server_23393,10,,,multiple_single_bit_failures,permanent
Server_23394,4,,,multiple_single_bit_failures,permanent
Server_23397,18,,,multiple_single_bit_failures,permanent
Server_2340,9,,,multiple_single_bit_failures,permanent
Server_23402,12,,,multiple_single_bit_failures,permanent
Server_23405,20,,,multiple_single_bit_failures,permanent
Server_23410,10,,,multiple_single_bit_failures,permanent
Server_23412,10,,,multiple_single_bit_failures,permanent
Server_23426,8,,,multiple_single_bit_failures,permanent
Server_23433,18,,,multiple_single_bit_failures,permanent
Server_23436,18,,,multiple_single_bit_failures,permanent
Server_23436,22,,,multiple_single_bit_failures,permanent
Server_23439,0,,,multiple_single_bit_failures,permanent
Server_23440,10,,,multiple_single_bit_failures,permanent
Server_23440,12,,,multiple_single_bit_failures,permanent
Server_23441,22,,,multiple_single_bit_failures,permanent
Server_23445,18,,,multiple_single_bit_failures,permanent
Server_23446,18,,,multiple_single_bit_failures,permanent
Server_23449,10,,,multiple_single_bit_failures,permanent
Server_23450,20,,,multiple_single_bit_failures,permanent
Server_23451,22,,,multiple_single_bit_failures,permanent
Server_23452,14,,,multiple_single_bit_failures,permanent
Server_23452,22,,,multiple_single_bit_failures,permanent
Server_23453,14,,,multiple_single_bit_failures,permanent
Server_23454,18,,,multiple_single_bit_failures,permanent
Server_23456,14,,,multiple_single_bit_failures,permanent
Server_23458,6,,,multiple_single_bit_failures,permanent
Server_23460,2,,,multiple_single_bit_failures,permanent
Server_23462,6,,,multiple_single_bit_failures,permanent
Server_23463,10,,,multiple_single_bit_failures,permanent
Server_23466,14,,,multiple_single_bit_failures,permanent
Server_23467,8,,,multiple_single_bit_failures,permanent
Server_23468,10,,,multiple_single_bit_failures,permanent
Server_23469,12,,,multiple_single_bit_failures,permanent
Server_23471,4,,,multiple_single_bit_failures,permanent
Server_23472,2,,,multiple_single_bit_failures,permanent
Server_23473,22,,,multiple_single_bit_failures,permanent
Server_23474,2,,,multiple_single_bit_failures,permanent
Server_23475,14,,,multiple_single_bit_failures,permanent
Server_23476,18,,,multiple_single_bit_failures,permanent
Server_23477,0,,,multiple_single_bit_failures,permanent
Server_23478,2,,,multiple_single_bit_failures,permanent
Server_2348,15,,,multiple_single_bit_failures,permanent
Server_23481,0,,,multiple_single_bit_failures,permanent
Server_23482,22,,,multiple_single_bit_failures,permanent
Server_23483,12,,,multiple_single_bit_failures,permanent
Server_23486,18,,,multiple_single_bit_failures,permanent
Server_23487,0,,,multiple_single_bit_failures,permanent
Server_23489,0,,,multiple_single_bit_failures,permanent
Server_2349,5,,,multiple_single_bit_failures,permanent
Server_2349,19,,,multiple_single_bit_failures,permanent
Server_23490,8,,,multiple_single_bit_failures,permanent
Server_23491,16,,,multiple_single_bit_failures,permanent
Server_23492,10,,,multiple_single_bit_failures,permanent
Server_23493,10,,,multiple_single_bit_failures,permanent
Server_23493,12,,,multiple_single_bit_failures,permanent
Server_23494,0,,,multiple_single_bit_failures,permanent
Server_23496,14,,,multiple_single_bit_failures,permanent
Server_23496,20,,,multiple_single_bit_failures,permanent
Server_23498,16,,,multiple_single_bit_failures,permanent
Server_2350,6,,,multiple_single_bit_failures,permanent
Server_23500,18,,,multiple_single_bit_failures,permanent
Server_23500,22,,,multiple_single_bit_failures,permanent
Server_23502,4,,,multiple_single_bit_failures,permanent
Server_23503,12,,,multiple_single_bit_failures,permanent
Server_23504,12,,,multiple_single_bit_failures,permanent
Server_23506,16,,,multiple_single_bit_failures,permanent
Server_23507,6,,,multiple_single_bit_failures,permanent
Server_23508,12,,,multiple_single_bit_failures,permanent
Server_2351,17,,,multiple_single_bit_failures,permanent
Server_23510,2,,,multiple_single_bit_failures,permanent
Server_23510,6,,,multiple_single_bit_failures,permanent
Server_23513,22,,,multiple_single_bit_failures,permanent
Server_23515,0,,,multiple_single_bit_failures,permanent
Server_23516,10,,,multiple_single_bit_failures,permanent
Server_2352,10,,,multiple_single_bit_failures,permanent
Server_23521,0,,,multiple_single_bit_failures,permanent
Server_23522,0,,,multiple_single_bit_failures,permanent
Server_23523,20,,,multiple_single_bit_failures,permanent
Server_23524,4,,,multiple_single_bit_failures,permanent
Server_23525,0,,,multiple_single_bit_failures,permanent
Server_23527,16,,,multiple_single_bit_failures,permanent
Server_23528,8,,,multiple_single_bit_failures,permanent
Server_2353,11,,,multiple_single_bit_failures,permanent
Server_23532,4,,,multiple_single_bit_failures,permanent
Server_23533,12,,,multiple_single_bit_failures,permanent
Server_2354,12,,,multiple_single_bit_failures,permanent
Server_23540,12,,,multiple_single_bit_failures,permanent
Server_23543,2,,,multiple_single_bit_failures,permanent
Server_23544,14,,,multiple_single_bit_failures,permanent
Server_23546,2,,,multiple_single_bit_failures,permanent
Server_2355,7,,,multiple_single_bit_failures,permanent
Server_23552,2,,,multiple_single_bit_failures,permanent
Server_23553,16,,,multiple_single_bit_failures,permanent
Server_23557,10,,,multiple_single_bit_failures,permanent
Server_2356,22,,,multiple_single_bit_failures,permanent
Server_23561,20,,,multiple_single_bit_failures,permanent
Server_23569,22,,,multiple_single_bit_failures,permanent
Server_23575,6,,,multiple_single_bit_failures,permanent
Server_23577,20,,,multiple_single_bit_failures,permanent
Server_2358,18,,,multiple_single_bit_failures,permanent
Server_2358,19,,,multiple_single_bit_failures,permanent
Server_23581,8,,,multiple_single_bit_failures,permanent
Server_23583,6,,,multiple_single_bit_failures,permanent
Server_23587,16,,,multiple_single_bit_failures,permanent
Server_2359,18,,,multiple_single_bit_failures,permanent
Server_23598,18,,,multiple_single_bit_failures,permanent
Server_23599,6,,,multiple_single_bit_failures,permanent
Server_2360,20,,,multiple_single_bit_failures,permanent
Server_23600,0,,,multiple_single_bit_failures,permanent
Server_23603,18,,,multiple_single_bit_failures,permanent
Server_23606,12,,,multiple_single_bit_failures,permanent
Server_23608,12,,,multiple_single_bit_failures,permanent
Server_23613,2,,,multiple_single_bit_failures,permanent
Server_23613,16,,,multiple_single_bit_failures,permanent
Server_23614,8,,,multiple_single_bit_failures,permanent
Server_23614,16,,,multiple_single_bit_failures,permanent
Server_23615,16,,,multiple_single_bit_failures,permanent
Server_23616,0,,,multiple_single_bit_failures,permanent
Server_23619,2,,,multiple_single_bit_failures,permanent
Server_2362,18,,,multiple_single_bit_failures,permanent
Server_23622,16,,,multiple_single_bit_failures,permanent
Server_23623,4,,,multiple_single_bit_failures,permanent
Server_23624,12,,,multiple_single_bit_failures,permanent
Server_23625,14,,,multiple_single_bit_failures,permanent
Server_23625,22,,,multiple_single_bit_failures,permanent
Server_23627,14,,,multiple_single_bit_failures,permanent
Server_23628,12,,,multiple_single_bit_failures,permanent
Server_2363,0,,,multiple_single_bit_failures,permanent
Server_23630,2,,,multiple_single_bit_failures,permanent
Server_23632,4,,,multiple_single_bit_failures,permanent
Server_23633,20,,,multiple_single_bit_failures,permanent
Server_23634,4,,,multiple_single_bit_failures,permanent
Server_23636,6,,,multiple_single_bit_failures,permanent
Server_23639,12,,,multiple_single_bit_failures,permanent
Server_23642,10,,,multiple_single_bit_failures,permanent
Server_23645,0,,,multiple_single_bit_failures,permanent
Server_23649,4,,,multiple_single_bit_failures,permanent
Server_2365,0,,,multiple_single_bit_failures,permanent
Server_23651,8,,,multiple_single_bit_failures,permanent
Server_23653,10,,,multiple_single_bit_failures,permanent
Server_23653,22,,,multiple_single_bit_failures,permanent
Server_23654,14,,,multiple_single_bit_failures,permanent
Server_23655,0,,,multiple_single_bit_failures,permanent
Server_23655,16,,,multiple_single_bit_failures,permanent
Server_23656,18,,,multiple_single_bit_failures,permanent
Server_23658,16,,,multiple_single_bit_failures,permanent
Server_23660,4,,,multiple_single_bit_failures,permanent
Server_23662,4,,,multiple_single_bit_failures,permanent
Server_23665,6,,,multiple_single_bit_failures,permanent
Server_2367,16,,,multiple_single_bit_failures,permanent
Server_23672,22,,,multiple_single_bit_failures,permanent
Server_23673,12,,,multiple_single_bit_failures,permanent
Server_23676,18,,,multiple_single_bit_failures,permanent
Server_23679,16,,,multiple_single_bit_failures,permanent
Server_2368,16,,,multiple_single_bit_failures,permanent
Server_23682,12,,,multiple_single_bit_failures,permanent
Server_23683,20,,,multiple_single_bit_failures,permanent
Server_23685,4,,,multiple_single_bit_failures,permanent
Server_23686,4,,,multiple_single_bit_failures,permanent
Server_23688,14,,,multiple_single_bit_failures,permanent
Server_2369,10,,,multiple_single_bit_failures,permanent
Server_23692,2,,,multiple_single_bit_failures,permanent
Server_23693,22,,,multiple_single_bit_failures,permanent
Server_23694,12,,,multiple_single_bit_failures,permanent
Server_23695,4,,,multiple_single_bit_failures,permanent
Server_23695,16,,,multiple_single_bit_failures,permanent
Server_23697,10,,,multiple_single_bit_failures,permanent
Server_23698,14,,,multiple_single_bit_failures,permanent
Server_23698,16,,,multiple_single_bit_failures,permanent
Server_23699,12,,,multiple_single_bit_failures,permanent
Server_23699,14,,,multiple_single_bit_failures,permanent
Server_2370,6,,,multiple_single_bit_failures,permanent
Server_23705,10,,,multiple_single_bit_failures,permanent
Server_23707,14,,,multiple_single_bit_failures,permanent
Server_23708,0,,,multiple_single_bit_failures,permanent
Server_23709,14,,,multiple_single_bit_failures,permanent
Server_2371,2,,,multiple_single_bit_failures,permanent
Server_23710,8,,,multiple_single_bit_failures,permanent
Server_23712,0,,,multiple_single_bit_failures,permanent
Server_23713,14,,,multiple_single_bit_failures,permanent
Server_23713,16,,,multiple_single_bit_failures,permanent
Server_23714,8,,,multiple_single_bit_failures,permanent
Server_23715,0,,,multiple_single_bit_failures,permanent
Server_23715,10,,,multiple_single_bit_failures,permanent
Server_23715,16,,,multiple_single_bit_failures,permanent
Server_23716,4,,,multiple_single_bit_failures,permanent
Server_23717,16,,,multiple_single_bit_failures,permanent
Server_23718,8,,,multiple_single_bit_failures,permanent
Server_23719,2,,,multiple_single_bit_failures,permanent
Server_2372,2,,,multiple_single_bit_failures,permanent
Server_2372,6,,,multiple_single_bit_failures,permanent
Server_23721,0,,,multiple_single_bit_failures,permanent
Server_23722,22,,,multiple_single_bit_failures,permanent
Server_23723,16,,,multiple_single_bit_failures,permanent
Server_23725,16,,,multiple_single_bit_failures,permanent
Server_23728,4,,,multiple_single_bit_failures,permanent
Server_23729,6,,,multiple_single_bit_failures,permanent
Server_2373,8,,,multiple_single_bit_failures,permanent
Server_2373,20,,,multiple_single_bit_failures,permanent
Server_23730,10,,,multiple_single_bit_failures,permanent
Server_23730,12,,,multiple_single_bit_failures,permanent
Server_23731,2,,,multiple_single_bit_failures,permanent
Server_23732,12,,,multiple_single_bit_failures,permanent
Server_2374,18,,,multiple_single_bit_failures,permanent
Server_23741,0,,,multiple_single_bit_failures,permanent
Server_23752,14,,,multiple_single_bit_failures,permanent
Server_23754,10,,,multiple_single_bit_failures,permanent
Server_2377,22,,,multiple_single_bit_failures,permanent
Server_23770,10,,,multiple_single_bit_failures,permanent
Server_23777,20,,,multiple_single_bit_failures,permanent
Server_2378,20,,,multiple_single_bit_failures,permanent
Server_23782,16,,,multiple_single_bit_failures,permanent
Server_23785,2,,,multiple_single_bit_failures,permanent
Server_23786,10,,,multiple_single_bit_failures,permanent
Server_2379,4,,,multiple_single_bit_failures,permanent
Server_23795,22,,,multiple_single_bit_failures,permanent
Server_23797,22,,,multiple_single_bit_failures,permanent
Server_2380,4,,,multiple_single_bit_failures,permanent
Server_2380,6,,,multiple_single_bit_failures,permanent
Server_23801,2,,,multiple_single_bit_failures,permanent
Server_23803,4,,,multiple_single_bit_failures,permanent
Server_23804,4,,,multiple_single_bit_failures,permanent
Server_23805,8,,,multiple_single_bit_failures,permanent
Server_23805,18,,,multiple_single_bit_failures,permanent
Server_23809,0,,,multiple_single_bit_failures,permanent
Server_2381,14,,,multiple_single_bit_failures,permanent
Server_23810,4,,,multiple_single_bit_failures,permanent
Server_23810,6,,,multiple_single_bit_failures,permanent
Server_23812,2,,,multiple_single_bit_failures,permanent
Server_23814,20,,,multiple_single_bit_failures,permanent
Server_23815,2,,,multiple_single_bit_failures,permanent
Server_23816,6,,,multiple_single_bit_failures,permanent
Server_23817,12,,,multiple_single_bit_failures,permanent
Server_23818,12,,,multiple_single_bit_failures,permanent
Server_23821,12,,,multiple_single_bit_failures,permanent
Server_23823,22,,,multiple_single_bit_failures,permanent
Server_23824,4,,,multiple_single_bit_failures,permanent
Server_23825,16,,,multiple_single_bit_failures,permanent
Server_23826,2,,,multiple_single_bit_failures,permanent
Server_23827,0,,,multiple_single_bit_failures,permanent
Server_23827,12,,,multiple_single_bit_failures,permanent
Server_23830,22,,,multiple_single_bit_failures,permanent
Server_23834,16,,,multiple_single_bit_failures,permanent
Server_23842,12,,,multiple_single_bit_failures,permanent
Server_23850,20,,,multiple_single_bit_failures,permanent
Server_23851,10,,,multiple_single_bit_failures,permanent
Server_23852,18,,,multiple_single_bit_failures,permanent
